Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search and Delete,Chrome 76.0.3809.132,,,2019-09-05 09:57:15,2019-09-05 09:58:55,1m - 39.818s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login,Chrome 76.0.3809.132,Login in the application and check user element text,,2019-09-05 09:57:16,2019-09-05 09:57:35,18.922s,FAILED
"openBrowser("""")",Chrome 76.0.3809.132,,,2019-09-05 09:57:17,2019-09-05 09:57:25,8.217s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Chrome 76.0.3809.132,,,2019-09-05 09:57:25,2019-09-05 09:57:27,1.922s,PASSED
"setText(findTestObject(""Object Repository/Test1/Page_Templates  BaseTenants/input_Update your browser_us1""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.132,,,2019-09-05 09:57:27,2019-09-05 09:57:29,1.852s,FAILED
"setEncryptedText(findTestObject(""Object Repository/Test1/Page_Templates  BaseTenants/input_Update your browser_pa1_1""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.132,,,2019-09-05 09:57:29,2019-09-05 09:57:31,2.068s,FAILED
"click(findTestObject(""Object Repository/Test1/Page_Templates  BaseTenants/button_Login""))",Chrome 76.0.3809.132,,,2019-09-05 09:57:31,2019-09-05 09:57:33,1.661s,FAILED
,,,,,,,
Test Cases/Application - Login/Login - STA,Chrome 76.0.3809.132,Login in the application and check user element text,,2019-09-05 09:57:35,2019-09-05 09:58:02,27.470s,PASSED
"openBrowser("""")",Chrome 76.0.3809.132,,,2019-09-05 09:57:36,2019-09-05 09:57:42,6.630s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/"")",Chrome 76.0.3809.132,,,2019-09-05 09:57:42,2019-09-05 09:57:44,1.789s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.132,,,2019-09-05 09:57:44,2019-09-05 09:57:49,5.388s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.132,,,2019-09-05 09:57:49,2019-09-05 09:57:53,3.577s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Chrome 76.0.3809.132,,,2019-09-05 09:57:53,2019-09-05 09:57:56,2.734s,PASSED
maximizeWindow(),Chrome 76.0.3809.132,,,2019-09-05 09:57:56,2019-09-05 09:57:58,2.172s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Chrome 76.0.3809.132,,,2019-09-05 09:57:58,2019-09-05 09:58:00,2.303s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Material and Template,Chrome 76.0.3809.132,,,2019-09-05 09:58:02,2019-09-05 09:58:12,9.641s,PASSED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Chrome 76.0.3809.132,,,2019-09-05 09:58:03,2019-09-05 09:58:05,2.328s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.132,,,2019-09-05 09:58:05,2019-09-05 09:58:06,1.272s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials Templates""))",Chrome 76.0.3809.132,,,2019-09-05 09:58:06,2019-09-05 09:58:09,2.360s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.132,,,2019-09-05 09:58:09,2019-09-05 09:58:10,1.211s,PASSED
,,,,,,,
Test Cases/Template Variables/Search Template Variables,Chrome 76.0.3809.132,,,2019-09-05 09:58:12,2019-09-05 09:58:27,14.555s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-05 09:58:12,2019-09-05 09:58:13,1.057s,PASSED
"click(findTestObject(""Template_Variables/Search_TemplateVariables/Template_Variable_Filter_Toggle""))",Chrome 76.0.3809.132,,,2019-09-05 09:58:13,2019-09-05 09:58:16,2.382s,PASSED
