Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login - Logout,Firefox 67.0,,,2019-08-14 17:59:25,2019-08-14 18:00:13,48.288s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login - STA,Firefox 67.0,Login in the application and check user element text,,2019-08-14 17:59:25,2019-08-14 17:59:57,31.802s,PASSED
"openBrowser("""")",Firefox 67.0,,,2019-08-14 17:59:26,2019-08-14 17:59:37,10.582s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Firefox 67.0,,,2019-08-14 17:59:37,2019-08-14 17:59:39,2.117s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Firefox 67.0,,,2019-08-14 17:59:39,2019-08-14 17:59:46,6.667s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Firefox 67.0,,,2019-08-14 17:59:46,2019-08-14 17:59:49,3.502s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Firefox 67.0,,,2019-08-14 17:59:49,2019-08-14 17:59:52,2.469s,PASSED
maximizeWindow(),Firefox 67.0,,,2019-08-14 17:59:52,2019-08-14 17:59:53,1.043s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Firefox 67.0,,,2019-08-14 17:59:53,2019-08-14 17:59:55,2.281s,PASSED
,,,,,,,
Test Cases/Application - Login/Logout,Firefox 67.0,,,2019-08-14 17:59:57,2019-08-14 18:00:13,15.909s,PASSED
"click(findTestObject(""Login/span_Satinder""))",Firefox 67.0,,,2019-08-14 17:59:58,2019-08-14 18:00:00,2.403s,PASSED
delay(1),Firefox 67.0,,,2019-08-14 18:00:00,2019-08-14 18:00:01,1.054s,PASSED
"click(findTestObject(""Login/Logout""))",Firefox 67.0,,,2019-08-14 18:00:01,2019-08-14 18:00:03,2.435s,PASSED
delay(1),Firefox 67.0,,,2019-08-14 18:00:03,2019-08-14 18:00:04,1.006s,PASSED
"click(findTestObject(""Login/Ok Button in Confirmation""))",Firefox 67.0,,,2019-08-14 18:00:04,2019-08-14 18:00:07,2.430s,PASSED
waitForPageLoad(1),Firefox 67.0,,,2019-08-14 18:00:07,2019-08-14 18:00:08,1.339s,PASSED
closeBrowser(),Firefox 67.0,,,2019-08-14 18:00:08,2019-08-14 18:00:11,2.684s,PASSED
