Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Build Material,Firefox 67.0,,,2019-08-13 17:26:37,2019-08-13 17:27:30,53.115s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login - STA,Firefox 67.0,Login in the application and check user element text,,2019-08-13 17:26:37,2019-08-13 17:26:59,22.041s,PASSED
"openBrowser("""")",Firefox 67.0,,,2019-08-13 17:26:38,2019-08-13 17:26:47,8.834s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#"")",Firefox 67.0,,,2019-08-13 17:26:47,2019-08-13 17:26:48,1.279s,PASSED
"waitForElementPresent(findTestObject(""Page_Base/Page_Base/login_username""), 10)",Firefox 67.0,,,2019-08-13 17:26:49,2019-08-13 17:26:53,4.914s,PASSED
"setText(findTestObject(""Page_Base/Page_Base/login_username""), ""satinder.gandhi@codeworldwide.com"")",Firefox 67.0,,,2019-08-13 17:26:53,2019-08-13 17:26:54,0.680s,PASSED
"waitForElementPresent(findTestObject(""Page_Base/Page_Base/login_password""), 0)",Firefox 67.0,,,2019-08-13 17:26:54,2019-08-13 17:26:54,0.163s,PASSED
"setText(findTestObject(""Page_Base/Page_Base/login_password""), ""ADZU#os123"")",Firefox 67.0,,,2019-08-13 17:26:54,2019-08-13 17:26:55,0.270s,PASSED
"click(findTestObject(""Login/LoginButton_STA""))",Firefox 67.0,,,2019-08-13 17:26:55,2019-08-13 17:26:55,0.481s,PASSED
maximizeWindow(),Firefox 67.0,,,2019-08-13 17:26:55,2019-08-13 17:26:55,0.046s,PASSED
"waitForElementPresent(findTestObject(""Page_Base/Home Page/Page_Base/span_Satinder""), 1)",Firefox 67.0,,,2019-08-13 17:26:55,2019-08-13 17:26:56,1.086s,PASSED
"verifyElementText(findTestObject(""Page_Base/Home Page/Page_Base/span_Satinder""), ""Satinder"")",Firefox 67.0,,,2019-08-13 17:26:56,2019-08-13 17:26:57,0.879s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Material and Template,Firefox 67.0,,,2019-08-13 17:26:59,2019-08-13 17:27:03,3.660s,PASSED
"waitForElementVisible(findTestObject(""Main Menu/Create Menu/a_Create""), 1)",Firefox 67.0,,,2019-08-13 17:27:00,2019-08-13 17:27:00,0.167s,PASSED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Firefox 67.0,,,2019-08-13 17:27:00,2019-08-13 17:27:00,0.327s,PASSED
waitForPageLoad(0),Firefox 67.0,,,2019-08-13 17:27:00,2019-08-13 17:27:00,0.254s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials  Templates""))",Firefox 67.0,,,2019-08-13 17:27:00,2019-08-13 17:27:01,0.270s,PASSED
waitForPageLoad(0),Firefox 67.0,,,2019-08-13 17:27:01,2019-08-13 17:27:01,0.062s,PASSED
,,,,,,,
Test Cases/Materials/Open Material,Firefox 67.0,,,2019-08-13 17:27:03,2019-08-13 17:27:08,4.919s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:03,2019-08-13 17:27:04,1.068s,PASSED
"click(findTestObject(""Templates/Open Templates/Burger Menu""))",Firefox 67.0,,,2019-08-13 17:27:04,2019-08-13 17:27:05,0.288s,PASSED
"click(findTestObject(""Material/Open Material/MenuOption_Material""))",Firefox 67.0,,,2019-08-13 17:27:05,2019-08-13 17:27:05,0.118s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:05,2019-08-13 17:27:06,1.010s,PASSED
,,,,,,,
Test Cases/Materials/Search Material,Firefox 67.0,,,2019-08-13 17:27:08,2019-08-13 17:27:12,4.716s,PASSED
"waitForElementPresent(findTestObject(""Template_Variables/Search_TemplateVariables/Template_Variable_Filter_Toggle""), 1)",Firefox 67.0,,,2019-08-13 17:27:08,2019-08-13 17:27:08,0.036s,PASSED
"click(findTestObject(""Template_Variables/Search_TemplateVariables/Template_Variable_Filter_Toggle""))",Firefox 67.0,,,2019-08-13 17:27:08,2019-08-13 17:27:09,0.432s,PASSED
"waitForElementPresent(findTestObject(""Material/Search Material/Text_SearchMaterial""), 1)",Firefox 67.0,,,2019-08-13 17:27:09,2019-08-13 17:27:09,0.059s,PASSED
"setText(findTestObject(""Material/Search Material/Text_SearchMaterial""), ""Material_Test"")",Firefox 67.0,,,2019-08-13 17:27:09,2019-08-13 17:27:09,0.232s,PASSED
"waitForElementVisible(findTestObject(""Template_Variables/Search_TemplateVariables/Template_Variable_Hide_Button""), 1)",Firefox 67.0,,,2019-08-13 17:27:09,2019-08-13 17:27:09,0.187s,PASSED
"click(findTestObject(""Template_Variables/Search_TemplateVariables/Template_Variable_Hide_Button""))",Firefox 67.0,,,2019-08-13 17:27:09,2019-08-13 17:27:09,0.382s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:09,2019-08-13 17:27:10,1.007s,PASSED
,,,,,,,
Test Cases/Materials/Build Material,Firefox 67.0,,,2019-08-13 17:27:13,2019-08-13 17:27:22,9.288s,FAILED
delay(0),Firefox 67.0,,,2019-08-13 17:27:13,2019-08-13 17:27:13,0.006s,PASSED
"click(findTestObject(""Material/Delete Material/Menu_MaterialAction""))",Firefox 67.0,,,2019-08-13 17:27:13,2019-08-13 17:27:13,0.312s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:13,2019-08-13 17:27:14,1.005s,PASSED
"click(findTestObject(""Material/Build Material/Menu_Build""))",Firefox 67.0,,,2019-08-13 17:27:14,2019-08-13 17:27:15,0.299s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:15,2019-08-13 17:27:16,1.007s,PASSED
"click(findTestObject(""Material/Build Material/FirstCustomisationStep_Button""))",Firefox 67.0,,,2019-08-13 17:27:16,2019-08-13 17:27:16,0.425s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:16,2019-08-13 17:27:17,1.010s,PASSED
"setText(findTestObject(""Material/Build Material/Text_AssetSearch""), ""adzu"")",Firefox 67.0,,,2019-08-13 17:27:17,2019-08-13 17:27:17,0.247s,PASSED
"click(findTestObject(""Material/Build Material/Select_Image""), CONTINUE_ON_FAILURE)",Firefox 67.0,,,2019-08-13 17:27:17,2019-08-13 17:27:18,0.418s,PASSED
"click(findTestObject(""Material/Build Material/Button_OK_Image""))",Firefox 67.0,,,2019-08-13 17:27:18,2019-08-13 17:27:18,0.365s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:18,2019-08-13 17:27:19,1.008s,PASSED
"click(findTestObject(""Material/Build Material/Button_Generate""))",Firefox 67.0,,,2019-08-13 17:27:19,2019-08-13 17:27:20,0.499s,PASSED
acceptAlert(),Firefox 67.0,,,2019-08-13 17:27:20,2019-08-13 17:27:20,0.189s,FAILED
,,,,,,,
Test Cases/Application - Login/Logout,Firefox 67.0,,,2019-08-13 17:27:22,2019-08-13 17:27:30,7.888s,PASSED
"click(findTestObject(""Page_Base/Home Page/Page_Base/span_Satinder""))",Firefox 67.0,,,2019-08-13 17:27:22,2019-08-13 17:27:23,0.285s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:23,2019-08-13 17:27:24,1.005s,PASSED
"click(findTestObject(""Login/Logout""))",Firefox 67.0,,,2019-08-13 17:27:24,2019-08-13 17:27:24,0.283s,PASSED
delay(1),Firefox 67.0,,,2019-08-13 17:27:24,2019-08-13 17:27:25,1.009s,PASSED
"click(findTestObject(""Login/Ok Button in Confirmation""))",Firefox 67.0,,,2019-08-13 17:27:25,2019-08-13 17:27:25,0.311s,PASSED
waitForPageLoad(1),Firefox 67.0,,,2019-08-13 17:27:25,2019-08-13 17:27:25,0.019s,PASSED
closeBrowser(),Firefox 67.0,,,2019-08-13 17:27:25,2019-08-13 17:27:28,2.392s,PASSED
