Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search and Delete,Chrome 76.0.3809.100,,,2019-09-03 15:38:34,2019-09-03 15:41:18,2m - 43.706s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login,Chrome 76.0.3809.100,Login in the application and check user element text,,2019-09-03 15:38:35,2019-09-03 15:38:53,18.733s,FAILED
"openBrowser("""")",Chrome 76.0.3809.100,,,2019-09-03 15:38:36,2019-09-03 15:38:44,8.210s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Chrome 76.0.3809.100,,,2019-09-03 15:38:44,2019-09-03 15:38:46,1.898s,PASSED
"setText(findTestObject(""Object Repository/Test1/Page_Templates  BaseTenants/input_Update your browser_us1""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.100,,,2019-09-03 15:38:46,2019-09-03 15:38:48,2.082s,FAILED
"setEncryptedText(findTestObject(""Object Repository/Test1/Page_Templates  BaseTenants/input_Update your browser_pa1_1""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.100,,,2019-09-03 15:38:48,2019-09-03 15:38:50,1.988s,FAILED
"click(findTestObject(""Object Repository/Test1/Page_Templates  BaseTenants/button_Login""))",Chrome 76.0.3809.100,,,2019-09-03 15:38:50,2019-09-03 15:38:51,1.399s,FAILED
,,,,,,,
Test Cases/Application - Login/Login - STA,Chrome 76.0.3809.100,Login in the application and check user element text,,2019-09-03 15:38:53,2019-09-03 15:39:22,28.776s,PASSED
"openBrowser("""")",Chrome 76.0.3809.100,,,2019-09-03 15:38:54,2019-09-03 15:39:01,6.922s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Chrome 76.0.3809.100,,,2019-09-03 15:39:01,2019-09-03 15:39:03,1.973s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.100,,,2019-09-03 15:39:03,2019-09-03 15:39:09,5.894s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.100,,,2019-09-03 15:39:09,2019-09-03 15:39:13,3.608s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Chrome 76.0.3809.100,,,2019-09-03 15:39:13,2019-09-03 15:39:15,2.854s,PASSED
maximizeWindow(),Chrome 76.0.3809.100,,,2019-09-03 15:39:15,2019-09-03 15:39:18,2.369s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Chrome 76.0.3809.100,,,2019-09-03 15:39:18,2019-09-03 15:39:20,2.268s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Material and Template,Chrome 76.0.3809.100,,,2019-09-03 15:39:22,2019-09-03 15:39:32,9.634s,PASSED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Chrome 76.0.3809.100,,,2019-09-03 15:39:23,2019-09-03 15:39:25,2.290s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:39:25,2019-09-03 15:39:26,1.375s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials Templates""))",Chrome 76.0.3809.100,,,2019-09-03 15:39:26,2019-09-03 15:39:29,2.415s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:39:29,2019-09-03 15:39:30,1.041s,PASSED
,,,,,,,
Test Cases/Template Variables/Search Template Variables,Chrome 76.0.3809.100,,,2019-09-03 15:39:32,2019-09-03 15:39:46,14.516s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:39:32,2019-09-03 15:39:33,1.042s,PASSED
"click(findTestObject(""Template_Variables/Search_TemplateVariables/Template_Variable_Filter_Toggle""))",Chrome 76.0.3809.100,,,2019-09-03 15:39:33,2019-09-03 15:39:36,2.359s,PASSED
