Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Add_Template variable,Template and Material",Chrome 76.0.3809.100,,,2019-09-03 14:47:10,2019-09-03 14:49:25,2m - 15.130s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login - STA,Chrome 76.0.3809.100,Login in the application and check user element text,,2019-09-03 14:47:10,2019-09-03 14:47:43,32.535s,PASSED
"openBrowser("""")",Chrome 76.0.3809.100,,,2019-09-03 14:47:12,2019-09-03 14:47:20,8.709s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Chrome 76.0.3809.100,,,2019-09-03 14:47:20,2019-09-03 14:47:23,3.118s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.100,,,2019-09-03 14:47:23,2019-09-03 14:47:30,6.297s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.100,,,2019-09-03 14:47:30,2019-09-03 14:47:33,3.593s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Chrome 76.0.3809.100,,,2019-09-03 14:47:33,2019-09-03 14:47:36,2.804s,PASSED
maximizeWindow(),Chrome 76.0.3809.100,,,2019-09-03 14:47:36,2019-09-03 14:47:38,2.391s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Chrome 76.0.3809.100,,,2019-09-03 14:47:38,2019-09-03 14:47:41,2.327s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Material and Template,Chrome 76.0.3809.100,,,2019-09-03 14:47:43,2019-09-03 14:47:52,9.552s,PASSED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Chrome 76.0.3809.100,,,2019-09-03 14:47:43,2019-09-03 14:47:46,2.277s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 14:47:46,2019-09-03 14:47:47,1.324s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials Templates""))",Chrome 76.0.3809.100,,,2019-09-03 14:47:47,2019-09-03 14:47:49,2.358s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 14:47:49,2019-09-03 14:47:50,1.032s,PASSED
,,,,,,,
Test Cases/Template Variables/Save_template_variables,Chrome 76.0.3809.100,,,2019-09-03 14:47:52,2019-09-03 14:49:25,1m - 32.410s,FAILED
delay(2),Chrome 76.0.3809.100,,,2019-09-03 14:47:53,2019-09-03 14:47:55,2.060s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/button_Add Variable""))",Chrome 76.0.3809.100,,,2019-09-03 14:47:55,2019-09-03 14:47:57,2.457s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 14:47:57,2019-09-03 14:47:58,1.024s,PASSED
"setText(findTestObject(""Template_Variables/Add_TemplateVariable/input_Unique Name_form-control""), ""Test123"")",Chrome 76.0.3809.100,,,2019-09-03 14:47:58,2019-09-03 14:48:02,3.347s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 14:48:02,2019-09-03 14:48:03,1.012s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/a_Please select""))",Chrome 76.0.3809.100,,,2019-09-03 14:48:03,2019-09-03 14:48:05,2.305s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 14:48:05,2019-09-03 14:48:06,1.009s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/Image_Template_Type""))",Chrome 76.0.3809.100,,,2019-09-03 14:48:06,2019-09-03 14:48:08,2.403s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 14:48:08,2019-09-03 14:48:09,1.011s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/DataType_dd_image""))",Chrome 76.0.3809.100,,,2019-09-03 14:48:09,2019-09-03 14:48:12,2.304s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 14:48:12,2019-09-03 14:48:13,1.008s,PASSED
"setText(findTestObject(""Template_Variables/Add_TemplateVariable/input_Image_s2id_autogen63_search""), ""Image"")",Chrome 76.0.3809.100,,,2019-09-03 14:48:13,2019-09-03 14:48:16,3.349s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/Data_Type_Option""))",Chrome 76.0.3809.100,,,2019-09-03 14:48:16,2019-09-03 14:48:48,32.152s,FAILED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/button_Save""))",Chrome 76.0.3809.100,,,2019-09-03 14:48:48,2019-09-03 14:49:20,32.133s,FAILED
"getText(findTestObject(""Template_Variables/Add_TemplateVariable/Grid_Name_FirstValue""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-09-03 14:49:20,2019-09-03 14:49:23,2.244s,PASSED
