Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Add_Template variable,Template and Material",Chrome 76.0.3809.132,,,2019-09-04 11:37:20,2019-09-04 11:40:23,3m - 2.396s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login - STA,Chrome 76.0.3809.132,Login in the application and check user element text,,2019-09-04 11:37:21,2019-09-04 11:37:53,32.208s,PASSED
"openBrowser("""")",Chrome 76.0.3809.132,,,2019-09-04 11:37:22,2019-09-04 11:37:31,8.583s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/"")",Chrome 76.0.3809.132,,,2019-09-04 11:37:31,2019-09-04 11:37:33,2.552s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.132,,,2019-09-04 11:37:33,2019-09-04 11:37:39,6.120s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.132,,,2019-09-04 11:37:39,2019-09-04 11:37:43,3.665s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Chrome 76.0.3809.132,,,2019-09-04 11:37:43,2019-09-04 11:37:46,3.160s,PASSED
maximizeWindow(),Chrome 76.0.3809.132,,,2019-09-04 11:37:46,2019-09-04 11:37:49,2.370s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Chrome 76.0.3809.132,,,2019-09-04 11:37:49,2019-09-04 11:37:51,2.404s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Material and Template,Chrome 76.0.3809.132,,,2019-09-04 11:37:53,2019-09-04 11:38:16,23.271s,FAILED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Chrome 76.0.3809.132,,,2019-09-04 11:37:54,2019-09-04 11:37:56,2.320s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.132,,,2019-09-04 11:37:56,2019-09-04 11:37:57,1.322s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials Templates""))",Chrome 76.0.3809.132,,,2019-09-04 11:37:57,2019-09-04 11:38:13,15.870s,FAILED
waitForPageLoad(0),Chrome 76.0.3809.132,,,2019-09-04 11:38:13,2019-09-04 11:38:14,1.045s,PASSED
,,,,,,,
Test Cases/Templates/Open Templates,Chrome 76.0.3809.132,,,2019-09-04 11:38:16,2019-09-04 11:38:26,9.230s,PASSED
delay(1),Chrome 76.0.3809.132,,,2019-09-04 11:38:17,2019-09-04 11:38:18,1.066s,PASSED
