Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Add_Template variable,Template and Material",Chrome 76.0.3809.100,,,2019-09-03 15:00:18,2019-09-03 15:02:06,1m - 48.193s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login - STA,Chrome 76.0.3809.100,Login in the application and check user element text,,2019-09-03 15:00:19,2019-09-03 15:00:53,33.841s,PASSED
"openBrowser("""")",Chrome 76.0.3809.100,,,2019-09-03 15:00:20,2019-09-03 15:00:29,8.885s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Chrome 76.0.3809.100,,,2019-09-03 15:00:29,2019-09-03 15:00:32,3.292s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.100,,,2019-09-03 15:00:32,2019-09-03 15:00:39,7.103s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.100,,,2019-09-03 15:00:39,2019-09-03 15:00:43,3.587s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Chrome 76.0.3809.100,,,2019-09-03 15:00:43,2019-09-03 15:00:46,2.927s,PASSED
maximizeWindow(),Chrome 76.0.3809.100,,,2019-09-03 15:00:46,2019-09-03 15:00:48,2.387s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Chrome 76.0.3809.100,,,2019-09-03 15:00:48,2019-09-03 15:00:50,2.302s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Material and Template,Chrome 76.0.3809.100,,,2019-09-03 15:00:53,2019-09-03 15:01:02,9.710s,PASSED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Chrome 76.0.3809.100,,,2019-09-03 15:00:53,2019-09-03 15:00:56,2.298s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:00:56,2019-09-03 15:00:57,1.320s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials Templates""))",Chrome 76.0.3809.100,,,2019-09-03 15:00:57,2019-09-03 15:00:59,2.361s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:00:59,2019-09-03 15:01:00,1.021s,PASSED
,,,,,,,
Test Cases/Template Variables/Save_template_variables,Chrome 76.0.3809.100,,,2019-09-03 15:01:02,2019-09-03 15:02:06,1m - 3.996s,FAILED
delay(2),Chrome 76.0.3809.100,,,2019-09-03 15:01:03,2019-09-03 15:01:05,2.070s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/button_Add Variable""))",Chrome 76.0.3809.100,,,2019-09-03 15:01:05,2019-09-03 15:01:07,2.492s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:01:07,2019-09-03 15:01:08,1.022s,PASSED
"setText(findTestObject(""Template_Variables/Add_TemplateVariable/input_Unique Name_form-control""), ""Test123"")",Chrome 76.0.3809.100,,,2019-09-03 15:01:08,2019-09-03 15:01:12,3.405s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:01:12,2019-09-03 15:01:13,1.014s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/a_Please select""))",Chrome 76.0.3809.100,,,2019-09-03 15:01:13,2019-09-03 15:01:15,2.385s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:01:15,2019-09-03 15:01:16,1.008s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/Image_Template_Type""))",Chrome 76.0.3809.100,,,2019-09-03 15:01:16,2019-09-03 15:01:19,2.364s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:01:19,2019-09-03 15:01:20,1.010s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/DataType_dd_image""))",Chrome 76.0.3809.100,,,2019-09-03 15:01:20,2019-09-03 15:01:22,2.341s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:01:22,2019-09-03 15:01:23,1.007s,PASSED
"setText(findTestObject(""Template_Variables/Add_TemplateVariable/input_Image_s2id_autogen63_search""), ""Image"")",Chrome 76.0.3809.100,,,2019-09-03 15:01:23,2019-09-03 15:01:26,3.366s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/Data_Type_Option""))",Chrome 76.0.3809.100,,,2019-09-03 15:01:26,2019-09-03 15:01:58,32.010s,FAILED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/button_Save""))",Chrome 76.0.3809.100,,,2019-09-03 15:01:58,2019-09-03 15:02:02,3.623s,FAILED
"getText(findTestObject(""Template_Variables/Add_TemplateVariable/Grid_Name_FirstValue""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-09-03 15:02:02,2019-09-03 15:02:04,2.219s,PASSED
