Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search and Delete,Chrome 76.0.3809.100,,,2019-09-03 15:54:02,2019-09-03 15:55:34,1m - 31.955s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login - STA,Chrome 76.0.3809.100,Login in the application and check user element text,,2019-09-03 15:54:02,2019-09-03 15:54:35,32.522s,PASSED
"openBrowser("""")",Chrome 76.0.3809.100,,,2019-09-03 15:54:03,2019-09-03 15:54:12,8.431s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Chrome 76.0.3809.100,,,2019-09-03 15:54:12,2019-09-03 15:54:14,2.396s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.100,,,2019-09-03 15:54:14,2019-09-03 15:54:22,7.448s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.100,,,2019-09-03 15:54:22,2019-09-03 15:54:25,3.638s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Chrome 76.0.3809.100,,,2019-09-03 15:54:25,2019-09-03 15:54:28,2.745s,PASSED
maximizeWindow(),Chrome 76.0.3809.100,,,2019-09-03 15:54:28,2019-09-03 15:54:30,2.289s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Chrome 76.0.3809.100,,,2019-09-03 15:54:30,2019-09-03 15:54:33,2.332s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Template Variable,Chrome 76.0.3809.100,,,2019-09-03 15:54:35,2019-09-03 15:54:49,13.909s,PASSED
maximizeWindow(),Chrome 76.0.3809.100,,,2019-09-03 15:54:35,2019-09-03 15:54:36,1.026s,PASSED
waitForPageLoad(10),Chrome 76.0.3809.100,,,2019-09-03 15:54:36,2019-09-03 15:54:38,1.231s,PASSED
"waitForElementVisible(findTestObject(""Main Menu/Create Menu/a_Create""), 10)",Chrome 76.0.3809.100,,,2019-09-03 15:54:38,2019-09-03 15:54:40,2.273s,PASSED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Chrome 76.0.3809.100,,,2019-09-03 15:54:40,2019-09-03 15:54:42,2.320s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:54:42,2019-09-03 15:54:43,1.022s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials Templates""))",Chrome 76.0.3809.100,,,2019-09-03 15:54:43,2019-09-03 15:54:46,2.373s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:54:46,2019-09-03 15:54:47,1.026s,PASSED
,,,,,,,
Test Cases/Template Variables/Search Template Variables,Chrome 76.0.3809.100,,,2019-09-03 15:54:49,2019-09-03 15:55:03,14.577s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:54:49,2019-09-03 15:54:50,1.084s,PASSED
"click(findTestObject(""Template_Variables/Search_TemplateVariables/Template_Variable_Filter_Toggle""))",Chrome 76.0.3809.100,,,2019-09-03 15:54:50,2019-09-03 15:54:53,2.405s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:54:53,2019-09-03 15:54:54,1.008s,PASSED
