Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Add_Template variable,Template and Material",Chrome 76.0.3809.100,,,2019-09-03 15:27:33,2019-09-03 15:28:46,1m - 13.148s,INCOMPLETE
,,,,,,,
Test Cases/Application - Login/Login - STA,Chrome 76.0.3809.100,Login in the application and check user element text,,2019-09-03 15:27:33,2019-09-03 15:28:04,31.082s,PASSED
"openBrowser("""")",Chrome 76.0.3809.100,,,2019-09-03 15:27:34,2019-09-03 15:27:42,7.981s,PASSED
"navigateToUrl(""https://bt.adzu4-staging.codeworldwide.com/#Admin/Materials/Templates"")",Chrome 76.0.3809.100,,,2019-09-03 15:27:42,2019-09-03 15:27:45,2.067s,PASSED
"setText(findTestObject(""Login/login_username""), ""satinder.gandhi@codeworldwide.com"")",Chrome 76.0.3809.100,,,2019-09-03 15:27:45,2019-09-03 15:27:51,6.131s,PASSED
"setEncryptedText(findTestObject(""Login/login_password""), ""yfq/9fVkW5+QvfzWq38qvg=="")",Chrome 76.0.3809.100,,,2019-09-03 15:27:51,2019-09-03 15:27:55,4.082s,PASSED
"click(findTestObject(""Object Repository/Test1/button_Login""))",Chrome 76.0.3809.100,,,2019-09-03 15:27:55,2019-09-03 15:27:58,2.913s,PASSED
maximizeWindow(),Chrome 76.0.3809.100,,,2019-09-03 15:27:58,2019-09-03 15:28:00,2.412s,PASSED
"verifyElementText(findTestObject(""Login/span_Satinder""), ""Satinder"")",Chrome 76.0.3809.100,,,2019-09-03 15:28:00,2019-09-03 15:28:02,2.230s,PASSED
,,,,,,,
Test Cases/Template Variables/Open Material and Template,Chrome 76.0.3809.100,,,2019-09-03 15:28:04,2019-09-03 15:28:14,9.623s,PASSED
"click(findTestObject(""Main Menu/Create Menu/a_Create""))",Chrome 76.0.3809.100,,,2019-09-03 15:28:05,2019-09-03 15:28:07,2.364s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:28:07,2019-09-03 15:28:09,1.426s,PASSED
"click(findTestObject(""Main Menu/Create Menu/span_Materials Templates""))",Chrome 76.0.3809.100,,,2019-09-03 15:28:09,2019-09-03 15:28:11,2.353s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:28:11,2019-09-03 15:28:12,1.024s,PASSED
,,,,,,,
Test Cases/Template Variables/Save_template_variables,Chrome 76.0.3809.100,,,2019-09-03 15:28:14,2019-09-03 15:28:46,31.934s,FAILED
delay(2),Chrome 76.0.3809.100,,,2019-09-03 15:28:15,2019-09-03 15:28:17,2.077s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/button_Add Variable""))",Chrome 76.0.3809.100,,,2019-09-03 15:28:17,2019-09-03 15:28:19,2.489s,PASSED
waitForPageLoad(0),Chrome 76.0.3809.100,,,2019-09-03 15:28:19,2019-09-03 15:28:20,1.020s,PASSED
"setText(findTestObject(""Template_Variables/Add_TemplateVariable/input_Unique Name_form-control""), ""Test123"")",Chrome 76.0.3809.100,,,2019-09-03 15:28:20,2019-09-03 15:28:24,3.373s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:28:24,2019-09-03 15:28:25,1.009s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/a_Please select""))",Chrome 76.0.3809.100,,,2019-09-03 15:28:25,2019-09-03 15:28:27,2.307s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:28:27,2019-09-03 15:28:28,1.008s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/Image_Template_Type""))",Chrome 76.0.3809.100,,,2019-09-03 15:28:28,2019-09-03 15:28:30,2.286s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:28:30,2019-09-03 15:28:31,1.013s,PASSED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/DataType_dd_image""))",Chrome 76.0.3809.100,,,2019-09-03 15:28:31,2019-09-03 15:28:33,2.298s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-09-03 15:28:33,2019-09-03 15:28:34,1.012s,PASSED
"selectOptionByValue(findTestObject(""Template_Variables/Add_TemplateVariable/Page_Template Variables  BaseTenants/Page_Template Variables  BaseTenants/div_Banner_Image""), ""Banner_Image"", false)",Chrome 76.0.3809.100,,,2019-09-03 15:28:34,2019-09-03 15:28:38,3.628s,FAILED
"click(findTestObject(""Template_Variables/Add_TemplateVariable/button_Save""))",Chrome 76.0.3809.100,,,2019-09-03 15:28:38,2019-09-03 15:28:42,3.594s,FAILED
"getText(findTestObject(""Template_Variables/Add_TemplateVariable/Grid_Name_FirstValue""), STOP_ON_FAILURE)",Chrome 76.0.3809.100,,,2019-09-03 15:28:42,2019-09-03 15:28:44,2.189s,PASSED
